SEASON_ID,SEASON_TYPE,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,PTS,REB,AST,STL,BLK,TOV,FGA,FTA,MIN,FG3M
2025-26,Regular,1642856,Egor Dëmin,BKN,2025-10-22,BKN @ CHA,L,14,5,2,1,0,2,6,2,22,4
2025-26,Regular,1627824,Guerschon Yabusele,NYK,2025-10-22,NYK vs. CLE,W,0,1,0,0,0,0,2,0,12,0
2025-26,Regular,1626145,Tyus Jones,ORL,2025-10-22,ORL vs. MIA,W,0,2,3,0,1,2,4,0,24,0
2025-26,Regular,1629048,Goga Bitadze,ORL,2025-10-22,ORL vs. MIA,W,8,8,4,1,1,0,4,2,19,0
2025-26,Regular,1630217,Desmond Bane,ORL,2025-10-22,ORL vs. MIA,W,23,4,3,0,2,4,18,6,33,3
2025-26,Regular,1642905,Yang Hansen,POR,2025-10-22,POR vs. MIN,L,2,1,0,0,0,0,1,2,5,0
2025-26,Regular,201566,Russell Westbrook,SAC,2025-10-22,SAC @ PHX,L,6,6,1,0,1,2,8,3,19,0
2025-26,Regular,1628370,Malik Monk,SAC,2025-10-22,SAC @ PHX,L,19,1,2,0,0,0,13,2,27,3
2025-26,Regular,203084,Harrison Barnes,SAS,2025-10-22,SAS @ DAL,W,7,2,1,0,0,2,7,0,30,1
2025-26,Regular,1628436,Luke Kornet,SAS,2025-10-22,SAS @ DAL,W,2,4,3,0,2,1,3,0,16,0
2025-26,Regular,1631127,Harrison Ingram,SAS,2025-10-22,SAS @ DAL,W,3,1,0,0,0,0,1,0,4,1
2025-26,Regular,1642264,Stephon Castle,SAS,2025-10-22,SAS @ DAL,W,22,7,6,2,0,5,12,10,29,1
2025-26,Regular,1642844,Dylan Harper,SAS,2025-10-22,SAS @ DAL,W,15,4,2,0,0,4,14,2,23,1
2025-26,Regular,1641711,Gradey Dick,TOR,2025-10-22,TOR @ ATL,W,21,5,0,1,0,0,10,8,24,2
2025-26,Regular,1641718,Keyonte George,UTA,2025-10-22,UTA vs. LAC,W,16,2,9,2,0,3,12,4,30,1
2025-26,Regular,1642262,Cody Williams,UTA,2025-10-22,UTA vs. LAC,W,0,0,0,0,0,0,0,0,2,0
2025-26,Regular,203114,Khris Middleton,WAS,2025-10-22,WAS @ MIL,L,23,6,3,0,0,2,14,3,29,3
2025-26,Regular,203468,CJ McCollum,WAS,2025-10-22,WAS @ MIL,L,9,6,3,0,0,0,14,1,29,0
2025-26,Regular,1642273,Kyshawn George,WAS,2025-10-22,WAS @ MIL,L,21,9,4,1,2,2,15,8,32,3
2025-26,Regular,1631105,Jalen Duren,DET,2025-10-22,DET @ CHI,L,15,6,1,1,2,1,12,2,20,0
2025-26,Regular,1641842,Ronald Holland II,DET,2025-10-22,DET @ CHI,L,19,4,3,2,1,2,10,6,27,1
2025-26,Regular,1631217,Moussa Diabaté,CHA,2025-10-22,CHA vs. BKN,W,13,9,0,1,1,2,7,4,21,0
2025-26,Regular,1641706,Brandon Miller,CHA,2025-10-22,CHA vs. BKN,W,25,0,7,1,1,1,19,10,31,2
2025-26,Regular,1641750,Ryan Kalkbrenner,CHA,2025-10-22,CHA vs. BKN,W,10,11,1,0,2,4,6,0,27,0
2025-26,Regular,1642883,Sion James,CHA,2025-10-22,CHA vs. BKN,W,2,4,2,0,1,0,3,0,17,0
2025-26,Regular,1629638,Nickeil Alexander-Walker,ATL,2025-10-22,ATL vs. TOR,L,10,4,4,1,1,1,15,6,28,1
2025-26,Regular,1630552,Jalen Johnson,ATL,2025-10-22,ATL vs. TOR,L,22,7,8,1,1,3,13,10,35,0
2025-26,Regular,1630811,Keaton Wallace,ATL,2025-10-22,ATL vs. TOR,L,0,0,0,1,0,1,0,0,9,0
2025-26,Regular,1642258,Zaccharie Risacher,ATL,2025-10-22,ATL vs. TOR,L,16,2,0,0,1,0,13,0,21,2
2025-26,Regular,1628449,Chris Boucher,BOS,2025-10-22,BOS vs. PHI,L,6,4,1,1,0,0,4,2,16,0
2025-26,Regular,1630573,Sam Hauser,BOS,2025-10-22,BOS vs. PHI,L,8,2,1,0,0,3,6,2,22,2
2025-26,Regular,1626204,Larry Nance Jr.,CLE,2025-10-22,CLE @ NYK,L,10,6,1,0,0,1,7,0,17,2
2025-26,Regular,1629627,Zion Williamson,NOP,2025-10-22,NOP @ MEM,L,27,9,5,5,0,3,21,12,33,0
2025-26,Regular,1630530,Trey Murphy III,NOP,2025-10-22,NOP @ MEM,L,13,7,3,0,0,1,15,2,32,1
2025-26,Regular,1630171,Isaac Okoro,CHI,2025-10-22,CHI vs. DET,W,0,5,4,0,0,2,2,0,23,0
2025-26,Regular,1630172,Patrick Williams,CHI,2025-10-22,CHI vs. DET,W,4,4,0,1,2,2,2,2,17,1
2025-26,Regular,1630188,Jalen Smith,CHI,2025-10-22,CHI vs. DET,W,2,5,1,0,0,0,7,2,14,0
2025-26,Regular,1630245,Ayo Dosunmu,CHI,2025-10-22,CHI vs. DET,W,14,5,2,0,0,0,14,0,27,2
2025-26,Regular,1630581,Josh Giddey,CHI,2025-10-22,CHI vs. DET,W,19,5,11,0,1,6,12,11,29,1
2025-26,Regular,1628997,Caleb Martin,DAL,2025-10-22,DAL vs. SAS,L,0,1,1,0,0,1,1,0,4,0
2025-26,Regular,1630619,Moussa Cisse,DAL,2025-10-22,DAL vs. SAS,L,0,0,0,0,0,0,0,0,4,0
2025-26,Regular,1642843,Cooper Flagg,DAL,2025-10-22,DAL vs. SAS,L,10,10,0,1,0,3,13,2,32,0
2025-26,Regular,201587,Nicolas Batum,LAC,2025-10-22,LAC @ UTA,L,3,2,1,1,1,0,4,0,15,1
2025-26,Regular,202695,Kawhi Leonard,LAC,2025-10-22,LAC @ UTA,L,10,4,2,1,1,2,9,3,29,1
2025-26,Regular,1627826,Ivica Zubac,LAC,2025-10-22,LAC @ UTA,L,19,7,3,0,1,2,13,1,27,0
2025-26,Regular,1631323,Simone Fontecchio,MIA,2025-10-22,MIA @ ORL,L,13,2,1,0,0,1,9,0,19,1
2025-26,Regular,203507,Giannis Antetokounmpo,MIL,2025-10-22,MIL vs. WAS,W,37,14,5,0,0,2,26,7,27,1
2025-26,Regular,203648,Thanasis Antetokounmpo,MIL,2025-10-22,MIL vs. WAS,W,0,0,0,0,0,0,1,0,2,0
2025-26,Regular,1629599,Amir Coffey,MIL,2025-10-22,MIL vs. WAS,W,2,0,2,0,0,0,1,0,13,0
2025-26,Regular,1630175,Cole Anthony,MIL,2025-10-22,MIL vs. WAS,W,9,2,5,0,1,1,5,0,12,1
2025-26,Regular,1630579,Jericho Sims,MIL,2025-10-22,MIL vs. WAS,W,2,0,0,0,0,0,0,2,2,0
2025-26,Regular,1631157,Ryan Rollins,MIL,2025-10-22,MIL vs. WAS,W,9,4,3,2,0,2,9,4,29,1
2025-26,Regular,203497,Rudy Gobert,MIN,2025-10-22,MIN @ POR,W,10,6,0,0,1,0,4,6,32,0
2025-26,Regular,1628978,Donte DiVincenzo,MIN,2025-10-22,MIN @ POR,W,7,4,2,2,2,6,6,0,20,1
2025-26,Regular,1641730,Noah Clowney,BKN,2025-10-22,BKN @ CHA,L,5,4,2,0,0,1,6,2,20,1
2025-26,Regular,1642962,Drake Powell,BKN,2025-10-22,BKN @ CHA,L,2,2,0,0,0,1,1,0,7,0
2025-26,Regular,203903,Jordan Clarkson,NYK,2025-10-22,NYK vs. CLE,W,4,1,1,0,0,0,7,0,13,0
2025-26,Regular,1628384,OG Anunoby,NYK,2025-10-22,NYK vs. CLE,W,24,14,2,3,1,4,17,4,38,4
2025-26,Regular,1628973,Jalen Brunson,NYK,2025-10-22,NYK vs. CLE,W,23,4,5,0,0,2,18,13,34,1
2025-26,Regular,1630178,Tyrese Maxey,PHI,2025-10-22,PHI @ BOS,W,40,2,6,2,1,1,24,8,41,7
2025-26,Regular,1628502,Nigel Hayes-Davis,PHX,2025-10-22,PHX vs. SAC,W,0,2,0,0,0,0,1,0,10,0
2025-26,Regular,1631109,Mark Williams,PHX,2025-10-22,PHX vs. SAC,W,6,11,0,0,2,1,5,0,24,0
2025-26,Regular,1630166,Deni Avdija,POR,2025-10-22,POR vs. MIN,L,20,7,1,0,1,2,16,10,33,0
2025-26,Regular,1631104,Blake Wesley,POR,2025-10-22,POR vs. MIN,L,7,3,4,2,0,2,5,5,15,0
2025-26,Regular,1629162,Jordan McLaughlin,SAS,2025-10-22,SAS @ DAL,W,2,0,1,1,0,0,2,0,8,0
2025-26,Regular,1630577,Julian Champagnie,SAS,2025-10-22,SAS @ DAL,W,5,4,2,1,0,0,3,3,25,1
2025-26,Regular,1630193,Immanuel Quickley,TOR,2025-10-22,TOR @ ATL,W,13,4,8,1,0,3,12,4,29,0
2025-26,Regular,1641707,Taylor Hendricks,UTA,2025-10-22,UTA vs. LAC,W,13,6,0,1,1,2,6,4,19,2
2025-26,Regular,1642383,Walter Clayton Jr.,UTA,2025-10-22,UTA vs. LAC,W,10,6,5,2,0,2,8,1,18,1
2025-26,Regular,1642914,Javon Small,MEM,2025-10-22,MEM vs. NOP,W,0,0,3,0,1,1,2,0,19,0
2025-26,Regular,1630557,Corey Kispert,WAS,2025-10-22,WAS @ MIL,L,11,1,1,0,1,1,8,0,18,3
2025-26,Regular,1642267,Bub Carrington,WAS,2025-10-22,WAS @ MIL,L,11,5,2,1,0,1,9,0,29,3
2025-26,Regular,202699,Tobias Harris,DET,2025-10-22,DET @ CHI,L,10,9,4,1,0,0,12,1,34,1
2025-26,Regular,1628970,Miles Bridges,CHA,2025-10-22,CHA vs. BKN,W,18,11,4,1,0,1,11,4,31,3
2025-26,Regular,1629012,Collin Sexton,CHA,2025-10-22,CHA vs. BKN,W,15,1,3,1,0,1,9,7,17,1
2025-26,Regular,1630568,Luka Garza,BOS,2025-10-22,BOS vs. PHI,L,0,1,0,0,1,2,2,0,6,0
2025-26,Regular,1630200,Tre Jones,CHI,2025-10-22,CHI vs. DET,W,12,1,8,3,0,2,8,2,32,1
2025-26,Regular,202691,Klay Thompson,DAL,2025-10-22,DAL vs. SAS,L,10,2,1,0,0,1,13,1,22,1
2025-26,Regular,1627884,Derrick Jones Jr.,LAC,2025-10-22,LAC @ UTA,L,12,1,1,0,1,1,7,2,18,1
2025-26,Regular,1642949,Yanic Konan Niederhäuser,LAC,2025-10-22,LAC @ UTA,L,4,1,0,0,0,0,1,4,4,0
2025-26,Regular,1642276,Kel'el Ware,MIA,2025-10-22,MIA @ ORL,L,7,4,0,1,1,1,5,0,14,1
2025-26,Regular,1628398,Kyle Kuzma,MIL,2025-10-22,MIL vs. WAS,W,12,4,3,2,2,1,10,2,23,0
2025-26,Regular,1641740,Jaylen Clark,MIN,2025-10-22,MIN @ POR,W,2,4,3,2,0,1,5,0,16,0
2025-26,Regular,1629008,Michael Porter Jr.,BKN,2025-10-22,BKN @ CHA,L,12,4,5,0,0,0,15,2,25,2
2025-26,Regular,1629651,Nic Claxton,BKN,2025-10-22,BKN @ CHA,L,17,4,2,0,0,1,12,2,23,0
2025-26,Regular,1642879,Ben Saraf,BKN,2025-10-22,BKN @ CHA,L,8,7,4,0,0,0,7,6,20,0
2025-26,Regular,1630574,Ariel Hukporti,NYK,2025-10-22,NYK vs. CLE,W,2,5,2,0,1,1,2,0,18,0
2025-26,Regular,1641710,Anthony Black,ORL,2025-10-22,ORL vs. MIA,W,7,3,3,0,1,0,9,0,23,1
2025-26,Regular,1630208,Nick Richards,PHX,2025-10-22,PHX vs. SAC,W,8,3,0,0,0,0,3,2,5,0
2025-26,Regular,1642345,Oso Ighodaro,PHX,2025-10-22,PHX vs. SAC,W,7,4,1,0,0,1,5,1,19,0
2025-26,Regular,1628374,Lauri Markkanen,UTA,2025-10-22,UTA vs. LAC,W,20,6,5,0,0,1,13,0,33,4
2025-26,Regular,1629004,Svi Mykhailiuk,UTA,2025-10-22,UTA vs. LAC,W,9,1,3,1,0,0,4,0,24,3
2025-26,Regular,1630544,Tre Mann,CHA,2025-10-22,CHA vs. BKN,W,12,3,6,1,0,2,7,3,21,2
2025-26,Regular,1627750,Jamal Murray,DEN,2025-10-23,DEN @ GSW,L,25,3,10,3,0,3,20,2,40,1
2025-26,Regular,1631212,Peyton Watson,DEN,2025-10-23,DEN @ GSW,L,2,2,1,0,1,2,0,2,16,0
2025-26,Regular,201143,Al Horford,GSW,2025-10-23,GSW vs. DEN,W,13,3,2,1,1,2,7,0,29,3
2025-26,Regular,1627783,Pascal Siakam,IND,2025-10-23,IND vs. OKC,L,32,15,4,1,0,1,25,12,44,3
2025-26,Regular,1641716,Jarace Walker,IND,2025-10-23,IND vs. OKC,L,13,4,4,1,0,2,11,0,30,1
2025-26,Regular,1642277,Johnny Furphy,IND,2025-10-23,IND vs. OKC,L,0,0,0,0,0,0,0,0,1,0
2025-26,Regular,1643007,Taelon Peter,IND,2025-10-23,IND vs. OKC,L,3,0,1,1,0,1,2,0,17,1
2025-26,Regular,1629652,Luguentz Dort,OKC,2025-10-23,OKC @ IND,W,7,8,2,1,0,3,6,2,43,1
2025-26,Regular,1631172,Ousmane Dieng,OKC,2025-10-23,OKC @ IND,W,0,1,0,0,0,0,3,0,15,0
2025-26,Regular,1642382,Branden Carlson,OKC,2025-10-23,OKC @ IND,W,0,0,0,0,0,0,0,0,1,0
2025-26,Regular,203110,Draymond Green,GSW,2025-10-23,GSW vs. DEN,W,13,8,8,0,1,1,8,2,34,2
2025-26,Regular,1627741,Buddy Hield,GSW,2025-10-23,GSW vs. DEN,W,11,2,2,1,0,1,13,0,23,1
2025-26,Regular,1642366,Quinten Post,GSW,2025-10-23,GSW vs. DEN,W,0,0,0,0,0,0,0,0,4,0
2025-26,Regular,1630167,Obi Toppin,IND,2025-10-23,IND vs. OKC,L,20,5,3,2,0,1,18,4,40,0
2025-26,Regular,1631097,Bennedict Mathurin,IND,2025-10-23,IND vs. OKC,L,36,11,1,0,0,4,19,17,45,3
2025-26,Regular,1628392,Isaiah Hartenstein,OKC,2025-10-23,OKC @ IND,W,5,14,2,0,0,2,4,3,37,0
2025-26,Regular,1628983,Shai Gilgeous-Alexander,OKC,2025-10-23,OKC @ IND,W,55,8,5,2,1,2,31,26,45,2
2025-26,Regular,1631096,Chet Holmgren,OKC,2025-10-23,OKC @ IND,W,15,12,2,2,0,3,12,8,39,0
2025-26,Regular,1642964,Brooks Barnhizer,OKC,2025-10-23,OKC @ IND,W,2,3,0,0,0,0,2,0,14,0
2025-26,Regular,203999,Nikola Jokić,DEN,2025-10-23,DEN @ GSW,L,21,13,10,1,1,2,23,4,41,2
2025-26,Regular,1628971,Bruce Brown,DEN,2025-10-23,DEN @ GSW,L,4,5,3,1,0,0,3,0,19,0
2025-26,Regular,202710,Jimmy Butler III,GSW,2025-10-23,GSW vs. DEN,W,21,5,6,3,0,0,16,8,39,2
2025-26,Regular,1630228,Jonathan Kuminga,GSW,2025-10-23,GSW vs. DEN,W,14,5,3,0,0,1,11,3,36,1
2025-26,Regular,1641764,Brandin Podziemski,GSW,2025-10-23,GSW vs. DEN,W,11,3,1,1,0,1,9,2,34,2
2025-26,Regular,1630174,Aaron Nesmith,IND,2025-10-23,IND vs. OKC,L,5,7,0,0,0,1,7,0,27,1
2025-26,Regular,202685,Jonas Valančiūnas,DEN,2025-10-23,DEN @ GSW,L,8,3,2,0,1,0,5,0,12,0
2025-26,Regular,203501,Tim Hardaway Jr.,DEN,2025-10-23,DEN @ GSW,L,10,2,0,1,0,0,8,0,22,2
2025-26,Regular,203932,Aaron Gordon,DEN,2025-10-23,DEN @ GSW,L,50,8,2,0,1,2,21,6,39,10
2025-26,Regular,1631128,Christian Braun,DEN,2025-10-23,DEN @ GSW,L,6,4,2,0,0,2,7,0,38,0
2025-26,Regular,1642954,Will Richard,GSW,2025-10-23,GSW vs. DEN,W,6,5,3,1,0,0,5,2,17,1
2025-26,Regular,1628396,Tony Bradley,IND,2025-10-23,IND vs. OKC,L,2,0,0,0,1,0,1,1,10,0
2025-26,Regular,1630543,Isaiah Jackson,IND,2025-10-23,IND vs. OKC,L,0,1,0,0,0,2,2,0,8,0
2025-26,Regular,1630643,Jay Huff,IND,2025-10-23,IND vs. OKC,L,5,3,0,0,2,0,4,0,12,1
2025-26,Regular,1641767,Ben Sheppard,IND,2025-10-23,IND vs. OKC,L,15,8,4,1,1,0,11,2,39,3
2025-26,Regular,1631119,Jaylin Williams,OKC,2025-10-23,OKC @ IND,W,5,2,2,0,0,2,3,0,15,1
2025-26,Regular,1642349,Ajay Mitchell,OKC,2025-10-23,OKC @ IND,W,26,3,4,1,0,1,19,8,38,0
2025-26,Regular,1629661,Cameron Johnson,DEN,2025-10-23,DEN @ GSW,L,5,3,2,1,0,1,8,0,32,1
2025-26,Regular,1642461,Spencer Jones,DEN,2025-10-23,DEN @ GSW,L,0,0,0,1,0,1,0,0,6,0
2025-26,Regular,201939,Stephen Curry,GSW,2025-10-23,GSW vs. DEN,W,42,6,7,3,1,2,25,8,37,6
2025-26,Regular,1627780,Gary Payton II,GSW,2025-10-23,GSW vs. DEN,W,6,6,1,1,0,0,5,0,12,0
2025-26,Regular,1642959,Chris Youngblood,OKC,2025-10-23,OKC @ IND,W,3,0,0,0,0,0,1,0,6,1
2025-26,Regular,1629614,Andrew Nembhard,IND,2025-10-23,IND vs. OKC,L,4,1,4,0,0,2,5,4,17,0
2025-26,Regular,1630598,Aaron Wiggins,OKC,2025-10-23,OKC @ IND,W,23,9,0,0,1,1,14,4,36,5
2025-26,Regular,1629638,Nickeil Alexander-Walker,ATL,2025-10-24,ATL @ ORL,W,19,1,4,1,0,1,18,2,31,1
2025-26,Regular,1630168,Onyeka Okongwu,ATL,2025-10-24,ATL @ ORL,W,17,4,3,1,3,2,10,7,33,1
2025-26,Regular,1630552,Jalen Johnson,ATL,2025-10-24,ATL @ ORL,W,12,8,1,1,0,3,10,2,26,0
2025-26,Regular,1642854,Asa Newell,ATL,2025-10-24,ATL @ ORL,W,5,0,0,0,0,0,3,0,4,1
2025-26,Regular,1629731,Dean Wade,CLE,2025-10-24,CLE @ BKN,W,6,6,1,0,0,0,7,1,27,1
2025-26,Regular,1630631,Jose Alvarado,NOP,2025-10-24,NOP vs. SAS,L,0,0,0,0,0,0,0,0,3,0
2025-26,Regular,1641722,Jordan Hawkins,NOP,2025-10-24,NOP vs. SAS,L,7,1,1,0,0,0,7,0,18,1
2025-26,Regular,1629023,P.J. Washington,DAL,2025-10-24,DAL vs. WAS,L,18,9,1,2,1,8,14,1,39,2
2025-26,Regular,203110,Draymond Green,GSW,2025-10-24,GSW @ POR,L,12,3,5,0,0,5,7,2,21,3
2025-26,Regular,1627780,Gary Payton II,GSW,2025-10-24,GSW @ POR,L,0,1,0,0,0,0,1,0,7,0
2025-26,Regular,1630311,Pat Spencer,GSW,2025-10-24,GSW @ POR,L,4,2,1,1,0,0,4,0,11,0
2025-26,Regular,1630611,Gui Santos,GSW,2025-10-24,GSW @ POR,L,3,1,1,1,0,2,2,0,11,1
2025-26,Regular,1631218,Trayce Jackson-Davis,GSW,2025-10-24,GSW @ POR,L,6,4,1,1,1,1,5,2,17,0
2025-26,Regular,201935,James Harden,LAC,2025-10-24,LAC vs. PHX,W,30,7,7,0,1,4,12,9,28,5
2025-26,Regular,1628389,Bam Adebayo,MIA,2025-10-24,MIA @ MEM,W,24,5,4,1,0,1,19,4,28,4
2025-26,Regular,1630558,Davion Mitchell,MIA,2025-10-24,MIA @ MEM,W,2,1,6,0,0,3,2,0,21,0
2025-26,Regular,1641796,Pelle Larsson,MIA,2025-10-24,MIA @ MEM,W,8,2,0,1,0,2,5,0,8,2
2025-26,Regular,1642276,Kel'el Ware,MIA,2025-10-24,MIA @ MEM,W,19,9,1,1,1,2,12,3,23,1
2025-26,Regular,203507,Giannis Antetokounmpo,MIL,2025-10-24,MIL @ TOR,W,31,20,7,0,1,5,14,12,38,2
2025-26,Regular,1626167,Myles Turner,MIL,2025-10-24,MIL @ TOR,W,4,5,2,1,2,3,8,0,28,0
2025-26,Regular,1631157,Ryan Rollins,MIL,2025-10-24,MIL @ TOR,W,13,5,2,3,1,3,11,2,30,1
2025-26,Regular,1631260,AJ Green,MIL,2025-10-24,MIL @ TOR,W,9,1,0,1,0,1,5,0,26,3
2025-26,Regular,204060,Joe Ingles,MIN,2025-10-24,MIN @ LAL,L,0,0,1,0,0,0,1,0,4,0
2025-26,Regular,1628978,Donte DiVincenzo,MIN,2025-10-24,MIN @ LAL,L,13,0,4,2,0,0,8,3,28,3
2025-26,Regular,1630538,Bones Hyland,MIN,2025-10-24,MIN @ LAL,L,9,0,2,1,0,0,6,0,16,1
2025-26,Regular,1642866,Joan Beringer,MIN,2025-10-24,MIN @ LAL,L,2,4,0,0,0,0,1,0,5,0
2025-26,Regular,1642856,Egor Dëmin,BKN,2025-10-24,BKN vs. CLE,L,9,6,4,0,0,3,5,0,25,3
2025-26,Regular,203903,Jordan Clarkson,NYK,2025-10-24,NYK vs. BOS,W,6,3,0,0,1,1,5,0,16,2
2025-26,Regular,1629048,Goga Bitadze,ORL,2025-10-24,ORL vs. ATL,L,3,5,0,0,2,0,3,1,17,0
2025-26,Regular,1630591,Jalen Suggs,ORL,2025-10-24,ORL vs. ATL,L,11,3,4,0,0,4,5,0,19,3
2025-26,Regular,1631094,Paolo Banchero,ORL,2025-10-24,ORL vs. ATL,L,11,6,1,0,0,3,15,5,36,0
2025-26,Regular,1631109,Mark Williams,PHX,2025-10-24,PHX @ LAC,L,2,6,0,0,0,0,5,0,14,0
2025-26,Regular,1642863,Khaman Maluach,PHX,2025-10-24,PHX @ LAC,L,1,0,0,0,1,0,0,2,5,0
2025-26,Regular,1629680,Matisse Thybulle,POR,2025-10-24,POR vs. GSW,W,10,2,0,3,0,1,3,2,15,2
2025-26,Regular,1641739,Toumani Camara,POR,2025-10-24,POR vs. GSW,W,19,7,2,3,0,1,13,2,33,3
2025-26,Regular,203897,Zach LaVine,SAC,2025-10-24,SAC vs. UTA,W,31,2,1,0,1,1,18,7,37,4
2025-26,Regular,1629162,Jordan McLaughlin,SAS,2025-10-24,SAS @ NOP,W,3,0,0,0,0,0,2,0,6,1
2025-26,Regular,1630170,Devin Vassell,SAS,2025-10-24,SAS @ NOP,W,23,5,1,1,0,4,19,2,40,6
2025-26,Regular,1642264,Stephon Castle,SAS,2025-10-24,SAS @ NOP,W,16,6,6,1,1,10,12,6,33,3
2025-26,Regular,1642868,Carter Bryant,SAS,2025-10-24,SAS @ NOP,W,0,1,0,0,0,0,1,0,3,0
2025-26,Regular,1630193,Immanuel Quickley,TOR,2025-10-24,TOR vs. MIL,L,19,7,8,2,0,2,14,10,37,1
2025-26,Regular,1630567,Scottie Barnes,TOR,2025-10-24,TOR vs. MIL,L,17,5,3,3,0,3,15,4,36,2
2025-26,Regular,1628991,Jaren Jackson Jr.,MEM,2025-10-24,MEM vs. MIA,L,19,3,1,1,1,3,14,4,21,1
2025-26,Regular,1641765,Olivier-Maxence Prosper,MEM,2025-10-24,MEM vs. MIA,L,8,4,1,0,0,3,3,4,17,0
2025-26,Regular,1642914,Javon Small,MEM,2025-10-24,MEM vs. MIA,L,9,2,8,0,0,3,9,4,22,2
2025-26,Regular,203114,Khris Middleton,WAS,2025-10-24,WAS @ DAL,W,9,4,2,3,0,0,13,2,30,1
2025-26,Regular,1629750,Javonte Green,DET,2025-10-24,DET @ HOU,W,7,4,2,1,0,1,6,3,20,1
2025-26,Regular,1630191,Isaiah Stewart,DET,2025-10-24,DET @ HOU,W,4,4,0,0,2,1,4,4,17,1
2025-26,Regular,1641709,Ausar Thompson,DET,2025-10-24,DET @ HOU,W,19,2,4,1,1,1,16,2,24,1
2025-26,Regular,1642404,Chaz Lanier,DET,2025-10-24,DET @ HOU,W,3,0,1,0,0,0,3,0,12,1
2025-26,Regular,1629027,Trae Young,ATL,2025-10-24,ATL @ ORL,W,25,1,6,3,0,1,18,12,34,1
2025-26,Regular,1630811,Keaton Wallace,ATL,2025-10-24,ATL @ ORL,W,3,1,2,0,0,0,2,0,11,1
2025-26,Regular,1629674,Neemias Queta,BOS,2025-10-24,BOS @ NYK,L,8,7,1,0,1,2,5,3,22,0
2025-26,Regular,1628386,Jarrett Allen,CLE,2025-10-24,CLE @ BKN,W,22,7,4,2,1,2,11,9,30,0
2025-26,Regular,1630180,Saddiq Bey,NOP,2025-10-24,NOP vs. SAS,L,9,3,2,0,0,0,7,0,28,3
2025-26,Regular,1626156,D'Angelo Russell,DAL,2025-10-24,DAL vs. WAS,L,1,2,3,0,0,0,3,2,8,0
2025-26,Regular,1630230,Naji Marshall,DAL,2025-10-24,DAL vs. WAS,L,7,6,4,2,0,1,6,3,25,0
2025-26,Regular,1630619,Moussa Cisse,DAL,2025-10-24,DAL vs. WAS,L,0,0,0,0,0,0,0,0,0,0
2025-26,Regular,1631108,Max Christie,DAL,2025-10-24,DAL vs. WAS,L,9,1,2,0,0,0,7,0,29,3
2025-26,Regular,201939,Stephen Curry,GSW,2025-10-24,GSW @ POR,L,35,6,3,1,2,4,22,4,27,7
2025-26,Regular,1627741,Buddy Hield,GSW,2025-10-24,GSW @ POR,L,2,0,3,0,0,1,2,2,12,0
2025-26,Regular,1630228,Jonathan Kuminga,GSW,2025-10-24,GSW @ POR,L,16,8,3,2,0,4,7,7,24,1
2025-26,Regular,1630541,Moses Moody,GSW,2025-10-24,GSW @ POR,L,7,2,0,1,0,2,6,6,21,1
2025-26,Regular,1629006,Josh Okogie,HOU,2025-10-24,HOU vs. DET,L,10,4,1,0,0,1,4,4,17,1
2025-26,Regular,1627826,Ivica Zubac,LAC,2025-10-24,LAC vs. PHX,W,8,5,4,0,0,3,5,3,25,0
2025-26,Regular,1627884,Derrick Jones Jr.,LAC,2025-10-24,LAC vs. PHX,W,17,4,2,1,1,0,6,0,23,5
2025-26,Regular,1628381,John Collins,LAC,2025-10-24,LAC vs. PHX,W,10,6,2,2,0,2,5,5,24,0
2025-26,Regular,1642353,Cam Christie,LAC,2025-10-24,LAC vs. PHX,W,0,2,0,0,0,1,1,0,5,0
2025-26,Regular,1629216,Gabe Vincent,LAL,2025-10-24,LAL vs. MIN,W,5,2,5,1,0,0,5,0,24,1
2025-26,Regular,1631132,Christian Koloko,LAL,2025-10-24,LAL vs. MIN,W,0,0,0,0,0,0,0,0,3,0
2025-26,Regular,1631323,Simone Fontecchio,MIA,2025-10-24,MIA @ MEM,W,14,4,2,2,0,1,9,0,23,4
2025-26,Regular,1628398,Kyle Kuzma,MIL,2025-10-24,MIL @ TOR,W,8,3,0,1,1,1,5,0,18,0
2025-26,Regular,1629018,Gary Trent Jr.,MIL,2025-10-24,MIL @ TOR,W,20,2,4,0,0,1,15,4,29,4
2025-26,Regular,1630175,Cole Anthony,MIL,2025-10-24,MIL @ TOR,W,23,4,7,2,0,1,14,7,27,2
2025-26,Regular,1629675,Naz Reid,MIN,2025-10-24,MIN @ LAL,L,5,5,2,1,1,1,9,0,23,1
2025-26,Regular,1630162,Anthony Edwards,MIN,2025-10-24,MIN @ LAL,L,31,4,5,0,1,2,19,9,35,3
2025-26,Regular,1630183,Jaden McDaniels,MIN,2025-10-24,MIN @ LAL,L,10,2,0,0,1,0,12,0,27,0
2025-26,Regular,1630545,Terrence Shannon Jr.,MIN,2025-10-24,MIN @ LAL,L,0,2,0,0,0,2,3,0,13,0
2025-26,Regular,1631159,Leonard Miller,MIN,2025-10-24,MIN @ LAL,L,2,1,0,0,0,1,1,0,4,0
2025-26,Regular,1641740,Jaylen Clark,MIN,2025-10-24,MIN @ LAL,L,9,3,1,0,0,0,5,2,13,1
2025-26,Regular,1629651,Nic Claxton,BKN,2025-10-24,BKN vs. CLE,L,10,9,4,3,0,2,14,0,31,0
